sujet_id,n_outliers_zscore,n_outliers_pct,n_metriques_total,pct_outliers_zscore,pct_outliers_pct,statut_zscore,statut_pct
BraTS-GLI-01520-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01104-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00178-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01296-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01502-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00098-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01159-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00101-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01157-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01161-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01278-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00110-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00094-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01144-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00118-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00121-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01492-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00123-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00128-000,10,11,12,83.3,91.7,SUSPECT,SUSPECT
BraTS-GLI-00130-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00089-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01135-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01133-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01167-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01288-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01124-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01122-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01120-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00156-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01293-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01113-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01497-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01294-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01108-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01523-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01207-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01014-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00824-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00303-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01040-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00306-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01013-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01439-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01007-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01438-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01255-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01436-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01658-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00321-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01326-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00830-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00336-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01241-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01019-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01662-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00008-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00351-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00807-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00356-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00804-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01430-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00367-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01663-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00371-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00800-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01332-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00377-000,10,11,12,83.3,91.7,SUSPECT,SUSPECT
BraTS-GLI-01665-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01322-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01160-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01263-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01236-000,10,11,12,83.3,91.7,SUSPECT,SUSPECT
BraTS-GLI-01531-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00022-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01228-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00299-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01315-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01225-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01535-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01223-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01026-000,10,12,12,83.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01314-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00289-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01024-000,10,11,12,83.3,91.7,SUSPECT,SUSPECT
BraTS-GLI-00292-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01023-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01526-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00294-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00017-001,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01524-000,10,10,12,83.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01216-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00620-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01248-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01270-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00646-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00642-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00649-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00658-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01239-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01231-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-01164-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01247-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01165-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00667-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01256-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00650-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01192-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00663-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01234-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00623-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00626-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00655-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00625-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01267-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01333-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00677-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01320-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01046-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00729-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01343-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00731-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00731-001,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00732-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01038-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00733-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00733-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00734-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01035-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01033-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01032-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01316-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00736-001,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00682-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01020-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00739-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00999-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00620-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00839-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00760-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00765-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01328-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00818-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00810-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00767-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00801-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00775-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00792-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01047-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01310-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01307-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00725-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01153-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00683-001,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00685-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01140-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01285-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00689-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01131-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01290-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01117-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01111-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01295-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00781-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00703-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01350-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01095-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01091-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00706-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01300-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01083-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-01082-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01075-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01074-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01073-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01068-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00714-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00716-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01067-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01066-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01062-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00740-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00584-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00619-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00144-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00113-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01420-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01421-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01422-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00400-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00122-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00124-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01425-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00134-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00383-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01427-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01478-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00380-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00379-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00138-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01428-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00375-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00409-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01419-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00107-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00472-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00056-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00485-001,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00483-001,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01512-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00480-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00479-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01406-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00470-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00105-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00063-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00451-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00444-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00095-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00096-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00419-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-01486-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00143-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00366-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-01513-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00364-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00206-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-01441-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00297-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00291-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00288-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00286-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00613-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01443-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01462-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00221-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00270-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00228-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00266-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00250-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00261-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00253-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-01450-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00195-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00304-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00309-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00334-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00353-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00149-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00152-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00154-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00158-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00339-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00162-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00332-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00312-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01434-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01475-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00320-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00172-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00176-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01471-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01469-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00494-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00416-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00494-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01519-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00020-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00602-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00580-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00581-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00031-001,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00529-000,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00550-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00550-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00548-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00558-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01659-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00548-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00014-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00045-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00587-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00539-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00543-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00014-001,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00605-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00519-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00561-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00513-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-01514-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01360-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00501-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00053-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00610-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00610-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01371-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-01396-000,9,11,12,75.0,91.7,SUSPECT,SUSPECT
BraTS-GLI-00583-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-00499-001,9,12,12,75.0,100.0,SUSPECT,SUSPECT
BraTS-GLI-00559-001,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01664-000,9,9,12,75.0,75.0,SUSPECT,SUSPECT
BraTS-GLI-01392-000,9,10,12,75.0,83.3,SUSPECT,SUSPECT
BraTS-GLI-00184-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01537-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01096-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00194-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01257-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00160-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00187-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01529-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01258-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01102-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01229-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01106-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01297-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01472-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01109-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01100-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01235-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00165-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00019-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01534-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00209-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01237-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01070-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01246-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00222-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00227-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00009-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00233-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01071-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01459-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
